user_id,login_time,logout_time,content_watched,genres_watched,total_watch_time,num_pauses,buffer_events,was_recommended
u075,2025-05-29T12:29:00,2025-05-29T13:26:00,"['s037', 's022', 's020', 's006']",['Sci-Fi'],51,2,0,False
u075,2025-06-12T04:02:00,2025-06-12T04:15:00,['s028'],"['Horror', 'Romance']",8,2,2,True
u075,2025-06-03T12:49:00,2025-06-03T12:57:00,"['s008', 's020', 's016']","['Romance', 'Horror']",3,1,2,False
u075,2025-05-31T10:42:00,2025-05-31T11:42:00,"['s016', 's040', 's011']","['Sci-Fi', 'Thriller']",57,0,1,True
u075,2025-05-30T03:37:00,2025-05-30T05:31:00,['s006'],['Horror'],113,0,2,False
u075,2025-05-19T19:53:00,2025-05-19T21:07:00,"['s006', 's045', 's042', 's010']",['Drama'],68,0,4,True
u075,2025-05-14T11:42:00,2025-05-14T12:04:00,"['s044', 's045', 's023']","['Thriller', 'Drama', 'Comedy']",18,1,1,True
u075,2025-05-27T02:20:00,2025-05-27T03:07:00,['s038'],['Drama'],46,3,0,False
u075,2025-05-21T17:59:00,2025-05-21T19:45:00,"['s032', 's007', 's018', 's038']","['Thriller', 'Horror']",104,1,4,True
u075,2025-06-09T21:16:00,2025-06-09T21:57:00,['s030'],"['Horror', 'Action', 'Sci-Fi']",39,1,1,False
u075,2025-06-05T10:23:00,2025-06-05T10:40:00,"['s015', 's045', 's019', 's003', 's026']","['Comedy', 'Sci-Fi']",10,1,1,False
u075,2025-06-02T14:15:00,2025-06-02T15:05:00,"['s019', 's042', 's046']","['Romance', 'Sci-Fi']",42,4,2,False
u075,2025-05-27T01:51:00,2025-05-27T03:21:00,"['s016', 's030']",['Comedy'],85,1,0,True
u075,2025-05-16T14:47:00,2025-05-16T14:59:00,['s010'],['Romance'],3,7,2,True
u076,2025-05-25T20:32:00,2025-05-25T22:15:00,"['s038', 's016', 's046']","['Romance', 'Horror']",98,2,1,True
u076,2025-06-11T07:45:00,2025-06-11T09:15:00,"['s047', 's038', 's020', 's046', 's014']","['Comedy', 'Drama']",80,3,0,True
u076,2025-05-30T18:51:00,2025-05-30T19:20:00,['s004'],['Horror'],24,1,0,False
u076,2025-05-24T11:26:00,2025-05-24T12:20:00,"['s030', 's043', 's026', 's046']","['Romance', 'Sci-Fi']",52,1,0,False
u076,2025-06-01T05:19:00,2025-06-01T06:48:00,"['s045', 's012', 's001', 's011', 's017']","['Drama', 'Romance']",84,0,0,False
u076,2025-05-28T05:25:00,2025-05-28T05:48:00,"['s016', 's033']","['Romance', 'Action', 'Sci-Fi']",23,3,0,False
u076,2025-06-01T00:25:00,2025-06-01T00:34:00,"['s046', 's022', 's040']","['Action', 'Drama']",9,2,2,True
u077,2025-05-22T04:19:00,2025-05-22T04:51:00,"['s044', 's043', 's048']","['Thriller', 'Action', 'Horror']",30,1,1,True
u077,2025-06-06T01:31:00,2025-06-06T02:51:00,"['s013', 's028', 's047', 's003', 's030']","['Thriller', 'Horror', 'Action']",71,1,1,False
u077,2025-06-02T18:33:00,2025-06-02T18:43:00,"['s002', 's027', 's038']","['Horror', 'Drama', 'Romance']",6,5,0,False
u077,2025-05-31T23:44:00,2025-06-01T00:48:00,"['s015', 's021', 's038', 's029', 's017']","['Comedy', 'Drama']",55,1,1,False
u077,2025-06-12T10:06:00,2025-06-12T12:06:00,"['s026', 's017', 's001']","['Sci-Fi', 'Drama', 'Horror']",111,2,1,False
u077,2025-06-02T10:42:00,2025-06-02T11:17:00,['s028'],['Drama'],29,1,3,False
u077,2025-05-25T10:52:00,2025-05-25T12:05:00,"['s002', 's033', 's047', 's041']","['Horror', 'Thriller']",65,1,0,False
u077,2025-06-04T14:27:00,2025-06-04T15:46:00,"['s043', 's036', 's019', 's008', 's016']","['Thriller', 'Comedy']",76,1,0,True
u077,2025-06-06T19:21:00,2025-06-06T20:49:00,['s044'],"['Drama', 'Action']",85,3,1,False
u077,2025-06-03T20:08:00,2025-06-03T20:15:00,"['s048', 's047']","['Sci-Fi', 'Comedy']",6,0,1,True
u077,2025-05-24T16:48:00,2025-05-24T17:46:00,"['s014', 's047', 's011', 's024']",['Horror'],56,3,0,False
u077,2025-05-27T02:02:00,2025-05-27T03:16:00,['s005'],['Horror'],66,2,0,True
u077,2025-05-13T03:38:00,2025-05-13T04:13:00,"['s012', 's008', 's049']","['Action', 'Drama']",34,0,1,False
u077,2025-06-06T07:55:00,2025-06-06T08:59:00,['s031'],"['Thriller', 'Action', 'Drama']",56,2,3,True
u077,2025-05-17T04:31:00,2025-05-17T05:21:00,"['s013', 's035', 's017', 's047']",['Thriller'],48,2,1,False
u077,2025-05-16T22:23:00,2025-05-16T22:36:00,"['s022', 's011']","['Horror', 'Comedy', 'Thriller']",11,1,1,True
u077,2025-06-10T17:50:00,2025-06-10T18:39:00,"['s025', 's049', 's028']",['Horror'],49,1,1,False
u077,2025-05-31T07:35:00,2025-05-31T08:07:00,"['s040', 's041']","['Horror', 'Thriller']",30,1,2,False
u077,2025-05-16T01:04:00,2025-05-16T02:44:00,"['s036', 's030', 's025', 's021']","['Action', 'Sci-Fi', 'Drama']",97,2,2,True
u077,2025-05-21T13:26:00,2025-05-21T13:31:00,"['s002', 's043', 's024']","['Action', 'Romance', 'Drama']",-4,0,0,False
u077,2025-06-03T02:14:00,2025-06-03T02:29:00,['s039'],"['Thriller', 'Drama', 'Horror']",13,2,0,True
u078,2025-06-07T04:39:00,2025-06-07T05:54:00,['s040'],['Horror'],70,5,0,False
u078,2025-05-27T10:19:00,2025-05-27T10:55:00,"['s028', 's019', 's003', 's007', 's004']","['Comedy', 'Sci-Fi']",32,0,1,False
u078,2025-05-30T06:36:00,2025-05-30T07:00:00,"['s027', 's005', 's034']","['Drama', 'Romance']",20,2,0,True
u078,2025-05-26T15:29:00,2025-05-26T16:26:00,['s019'],"['Sci-Fi', 'Comedy']",57,0,1,True
u078,2025-05-19T06:06:00,2025-05-19T07:18:00,"['s007', 's024', 's008', 's017', 's022']","['Drama', 'Sci-Fi']",63,2,1,False
u078,2025-06-08T11:56:00,2025-06-08T13:43:00,"['s004', 's018']","['Horror', 'Thriller']",106,0,2,False
u078,2025-05-16T15:00:00,2025-05-16T16:48:00,"['s045', 's035', 's020', 's036', 's043']","['Drama', 'Romance']",100,1,2,False
u078,2025-05-14T20:29:00,2025-05-14T21:13:00,['s043'],"['Action', 'Comedy']",38,1,4,True
u078,2025-05-16T03:05:00,2025-05-16T03:22:00,['s007'],"['Drama', 'Romance']",8,0,1,False
u078,2025-05-31T11:26:00,2025-05-31T12:40:00,"['s011', 's038', 's036']",['Drama'],73,0,1,True
u078,2025-05-21T10:12:00,2025-05-21T11:40:00,['s041'],['Romance'],79,2,3,True
u078,2025-05-18T18:20:00,2025-05-18T18:46:00,"['s016', 's027', 's001', 's044', 's034']","['Thriller', 'Comedy']",16,0,1,False
u078,2025-05-21T12:51:00,2025-05-21T13:59:00,"['s004', 's028']",['Thriller'],60,4,2,False
u078,2025-05-21T18:13:00,2025-05-21T20:03:00,"['s023', 's009', 's026']","['Romance', 'Thriller', 'Action']",102,2,4,True
u078,2025-06-10T01:15:00,2025-06-10T03:09:00,"['s017', 's042', 's039', 's032']",['Drama'],113,1,2,True
u078,2025-05-21T16:48:00,2025-05-21T18:28:00,"['s037', 's012']","['Thriller', 'Drama', 'Sci-Fi']",96,2,3,True
u078,2025-05-14T19:54:00,2025-05-14T20:28:00,['s047'],['Comedy'],31,0,1,True
u078,2025-05-22T22:15:00,2025-05-22T22:55:00,"['s001', 's042', 's014', 's046', 's008']","['Drama', 'Romance', 'Horror']",39,1,2,True
u078,2025-06-02T08:19:00,2025-06-02T08:42:00,['s024'],"['Romance', 'Horror']",21,0,2,False
u078,2025-06-12T23:05:00,2025-06-12T23:45:00,"['s041', 's010']",['Romance'],33,2,1,True
u079,2025-06-04T07:06:00,2025-06-04T08:13:00,"['s004', 's017', 's001', 's028']","['Sci-Fi', 'Drama']",63,2,1,False
u079,2025-05-15T17:05:00,2025-05-15T18:45:00,"['s019', 's014', 's027', 's008', 's010']","['Action', 'Sci-Fi']",93,2,0,True
u079,2025-05-13T15:02:00,2025-05-13T16:07:00,['s038'],"['Action', 'Horror']",57,1,1,False
u079,2025-06-02T10:48:00,2025-06-02T11:18:00,"['s025', 's018', 's011', 's031']",['Romance'],26,2,0,False
u079,2025-05-13T18:43:00,2025-05-13T20:27:00,"['s025', 's015', 's036', 's033']","['Sci-Fi', 'Drama', 'Action']",101,0,0,False
u079,2025-06-05T18:11:00,2025-06-05T18:48:00,"['s043', 's034', 's020']","['Romance', 'Drama', 'Comedy']",36,0,1,False
u079,2025-05-17T21:00:00,2025-05-17T21:35:00,"['s016', 's049', 's043']","['Horror', 'Thriller', 'Comedy']",31,3,1,False
u079,2025-06-06T02:48:00,2025-06-06T03:16:00,"['s034', 's001', 's010', 's002']","['Horror', 'Comedy']",18,2,0,False
u079,2025-06-01T02:27:00,2025-06-01T03:44:00,['s031'],['Sci-Fi'],72,1,2,True
u079,2025-05-26T22:36:00,2025-05-27T00:13:00,"['s045', 's018', 's038']",['Comedy'],91,0,2,True
u079,2025-06-09T09:04:00,2025-06-09T10:21:00,"['s007', 's025', 's031']","['Sci-Fi', 'Horror', 'Action']",68,2,0,True
u079,2025-05-28T07:09:00,2025-05-28T07:59:00,"['s035', 's022']","['Sci-Fi', 'Romance']",43,1,2,False
u080,2025-05-16T11:18:00,2025-05-16T11:36:00,"['s015', 's027']",['Sci-Fi'],9,3,2,True
u080,2025-06-06T08:20:00,2025-06-06T09:59:00,['s044'],"['Romance', 'Comedy', 'Sci-Fi']",98,1,0,True
u080,2025-05-22T18:19:00,2025-05-22T18:51:00,['s003'],"['Drama', 'Thriller']",27,0,2,True
u080,2025-05-25T18:17:00,2025-05-25T19:44:00,"['s014', 's006', 's022', 's016']","['Drama', 'Horror', 'Action']",78,1,1,False
u080,2025-06-06T10:25:00,2025-06-06T12:05:00,"['s003', 's031']","['Action', 'Thriller', 'Sci-Fi']",90,1,1,False
u081,2025-06-04T06:43:00,2025-06-04T08:32:00,"['s022', 's007', 's006', 's033']","['Sci-Fi', 'Thriller', 'Action']",106,1,0,True
u081,2025-05-28T21:09:00,2025-05-28T21:59:00,"['s045', 's011', 's002', 's048', 's007']","['Thriller', 'Drama', 'Action']",43,3,2,True
u081,2025-05-20T03:26:00,2025-05-20T04:00:00,"['s013', 's014']",['Sci-Fi'],34,2,1,True
u081,2025-05-15T18:55:00,2025-05-15T20:24:00,"['s040', 's009']",['Drama'],82,0,2,False
u081,2025-05-22T07:00:00,2025-05-22T07:51:00,"['s044', 's028', 's010']","['Drama', 'Sci-Fi', 'Romance']",41,2,2,True
u082,2025-05-30T01:05:00,2025-05-30T01:14:00,"['s044', 's027']",['Drama'],1,3,3,False
u082,2025-05-22T15:19:00,2025-05-22T15:33:00,"['s007', 's028', 's015', 's045']",['Action'],12,1,0,False
u082,2025-06-07T06:12:00,2025-06-07T08:10:00,"['s038', 's022', 's029', 's011', 's039']","['Comedy', 'Thriller', 'Sci-Fi']",108,0,3,False
u082,2025-06-01T08:05:00,2025-06-01T08:32:00,"['s018', 's021', 's017', 's039']",['Comedy'],18,3,2,False
u082,2025-05-13T21:52:00,2025-05-13T22:22:00,"['s025', 's035', 's030']",['Horror'],24,2,1,False
u082,2025-05-18T18:28:00,2025-05-18T20:28:00,"['s048', 's045']","['Horror', 'Drama', 'Thriller']",120,0,4,True
u082,2025-06-11T13:35:00,2025-06-11T14:54:00,['s034'],['Thriller'],77,3,4,False
u082,2025-05-18T18:05:00,2025-05-18T18:40:00,"['s039', 's035', 's005', 's016', 's036']",['Action'],35,2,2,False
u082,2025-05-17T06:10:00,2025-05-17T06:48:00,"['s036', 's009', 's012']",['Romance'],34,1,2,True
u082,2025-05-22T08:14:00,2025-05-22T08:36:00,['s034'],['Thriller'],19,1,2,True
u083,2025-06-10T20:20:00,2025-06-10T21:34:00,"['s030', 's011', 's044']","['Horror', 'Action']",73,2,3,True
u083,2025-05-13T12:35:00,2025-05-13T14:19:00,['s047'],['Drama'],104,3,0,True
u083,2025-06-10T23:49:00,2025-06-11T01:08:00,['s045'],['Romance'],78,1,0,False
u083,2025-05-17T11:19:00,2025-05-17T12:20:00,"['s004', 's041', 's048']","['Drama', 'Comedy', 'Sci-Fi']",53,0,0,False
u083,2025-05-27T05:42:00,2025-05-27T06:35:00,['s033'],"['Action', 'Horror', 'Comedy']",43,3,2,True
u083,2025-06-06T20:07:00,2025-06-06T21:56:00,"['s043', 's037', 's035', 's031', 's019']","['Thriller', 'Drama']",107,2,2,True
u083,2025-05-26T03:38:00,2025-05-26T04:47:00,['s021'],"['Romance', 'Drama']",60,0,0,False
u083,2025-06-03T06:25:00,2025-06-03T06:33:00,"['s004', 's001', 's043', 's017', 's016']","['Action', 'Comedy']",8,1,1,True
u083,2025-05-29T10:49:00,2025-05-29T12:26:00,"['s034', 's010', 's026']","['Thriller', 'Drama']",89,2,0,True
u083,2025-05-19T19:02:00,2025-05-19T20:49:00,"['s015', 's021', 's024', 's043', 's004']","['Action', 'Sci-Fi']",103,1,0,False
u083,2025-05-30T01:57:00,2025-05-30T03:35:00,"['s046', 's003', 's041', 's031', 's004']","['Sci-Fi', 'Horror']",98,0,2,True
u083,2025-06-09T22:52:00,2025-06-10T00:08:00,"['s023', 's002', 's040', 's041', 's034']",['Sci-Fi'],69,2,2,True
u083,2025-05-25T04:31:00,2025-05-25T06:18:00,['s026'],"['Horror', 'Thriller']",107,3,0,True
u083,2025-06-07T07:04:00,2025-06-07T08:16:00,"['s041', 's047', 's017']","['Sci-Fi', 'Thriller', 'Romance']",72,1,1,True
u083,2025-05-24T07:59:00,2025-05-24T09:10:00,"['s046', 's049', 's013', 's034']","['Drama', 'Romance', 'Action']",68,3,2,True
u083,2025-06-12T15:05:00,2025-06-12T15:18:00,"['s040', 's044', 's019', 's047']",['Thriller'],11,1,2,False
u083,2025-06-12T11:16:00,2025-06-12T12:46:00,"['s020', 's011', 's002', 's016']","['Horror', 'Comedy']",86,2,0,True
u083,2025-06-06T01:04:00,2025-06-06T02:04:00,['s020'],"['Drama', 'Romance']",57,2,3,False
u084,2025-05-26T06:31:00,2025-05-26T07:56:00,"['s023', 's049']","['Horror', 'Action']",79,1,1,False
u084,2025-05-14T22:13:00,2025-05-14T22:41:00,"['s047', 's044']","['Action', 'Thriller']",22,0,2,False
u084,2025-05-26T08:56:00,2025-05-26T09:25:00,['s031'],"['Action', 'Romance']",29,3,1,False
u084,2025-05-26T05:24:00,2025-05-26T06:34:00,"['s033', 's002', 's015', 's047', 's007']","['Sci-Fi', 'Thriller']",61,1,1,False
u084,2025-06-05T14:36:00,2025-06-05T15:03:00,"['s047', 's009', 's030']","['Horror', 'Comedy', 'Drama']",23,4,1,False
u084,2025-05-28T11:17:00,2025-05-28T11:26:00,['s019'],['Sci-Fi'],5,2,2,False
u084,2025-05-22T12:12:00,2025-05-22T13:54:00,"['s034', 's017']","['Action', 'Comedy', 'Drama']",97,2,1,True
u084,2025-05-23T02:21:00,2025-05-23T04:09:00,['s006'],['Comedy'],106,1,2,False
u084,2025-06-05T22:45:00,2025-06-05T23:49:00,"['s004', 's039', 's013', 's016', 's038']",['Comedy'],63,2,1,False
u084,2025-06-04T10:01:00,2025-06-04T10:33:00,"['s042', 's021', 's015', 's003']","['Horror', 'Drama']",30,0,0,False
u084,2025-05-16T19:36:00,2025-05-16T21:17:00,"['s032', 's049', 's021', 's025', 's007']","['Thriller', 'Romance']",92,1,5,False
u084,2025-06-05T20:51:00,2025-06-05T22:50:00,['s012'],['Horror'],119,3,4,True
u084,2025-05-14T08:06:00,2025-05-14T09:26:00,"['s027', 's008', 's036']",['Horror'],79,1,1,False
u084,2025-05-13T14:19:00,2025-05-13T14:55:00,"['s031', 's041', 's045']","['Action', 'Comedy']",30,2,0,True
u084,2025-06-09T03:04:00,2025-06-09T03:24:00,['s040'],"['Sci-Fi', 'Romance', 'Action']",14,1,0,False
u084,2025-05-28T17:41:00,2025-05-28T18:03:00,['s020'],"['Drama', 'Horror', 'Thriller']",22,2,1,False
u084,2025-06-08T04:05:00,2025-06-08T04:46:00,"['s019', 's015', 's026', 's034', 's031']","['Horror', 'Drama']",40,2,3,False
u085,2025-05-21T20:40:00,2025-05-21T21:06:00,"['s039', 's033']",['Drama'],24,0,1,True
u085,2025-05-25T12:23:00,2025-05-25T13:10:00,"['s005', 's006', 's017', 's003']","['Comedy', 'Horror', 'Action']",42,2,1,True
u085,2025-06-06T09:34:00,2025-06-06T10:31:00,"['s041', 's002', 's022']",['Romance'],57,2,1,False
u085,2025-06-01T12:13:00,2025-06-01T13:13:00,"['s045', 's007', 's008', 's048', 's009']","['Horror', 'Drama']",60,3,1,False
u085,2025-05-21T18:44:00,2025-05-21T20:40:00,"['s014', 's024', 's025', 's026', 's039']",['Horror'],116,2,2,False
u085,2025-05-14T05:47:00,2025-05-14T06:41:00,"['s005', 's021', 's048', 's014']",['Sci-Fi'],52,1,1,False
u085,2025-05-24T13:27:00,2025-05-24T15:26:00,"['s004', 's028', 's033']","['Sci-Fi', 'Romance', 'Thriller']",114,2,0,True
u085,2025-06-10T12:10:00,2025-06-10T14:03:00,"['s049', 's036', 's042', 's010']","['Sci-Fi', 'Thriller', 'Action']",106,1,1,True
u085,2025-05-14T20:03:00,2025-05-14T20:22:00,"['s036', 's001', 's034']","['Horror', 'Sci-Fi']",16,2,2,True
u085,2025-05-23T19:19:00,2025-05-23T20:25:00,"['s048', 's034', 's009', 's027', 's003']",['Sci-Fi'],56,3,1,False
u085,2025-06-09T23:12:00,2025-06-10T00:49:00,['s007'],"['Action', 'Romance', 'Drama']",96,2,0,False
u085,2025-05-15T03:52:00,2025-05-15T05:01:00,"['s038', 's046', 's005', 's019', 's037']",['Drama'],64,1,2,False
u085,2025-06-02T14:54:00,2025-06-02T15:31:00,"['s026', 's049']","['Comedy', 'Thriller', 'Horror']",28,1,1,False
u085,2025-06-01T03:33:00,2025-06-01T05:16:00,"['s025', 's043', 's019', 's036', 's042']","['Horror', 'Thriller', 'Romance']",94,0,0,True
u085,2025-06-05T18:23:00,2025-06-05T19:05:00,"['s024', 's038', 's025', 's041', 's037']",['Sci-Fi'],40,1,0,True
u085,2025-05-17T16:26:00,2025-05-17T17:08:00,"['s020', 's037', 's040', 's013', 's012']",['Drama'],42,1,3,True
u085,2025-05-23T03:36:00,2025-05-23T04:18:00,"['s026', 's037', 's036', 's004']","['Thriller', 'Comedy']",40,2,1,True
u085,2025-06-07T09:23:00,2025-06-07T10:28:00,"['s041', 's008', 's030', 's049']","['Drama', 'Comedy']",63,2,2,True
u086,2025-05-27T02:03:00,2025-05-27T03:19:00,"['s039', 's015', 's021', 's043', 's024']","['Sci-Fi', 'Thriller', 'Horror']",73,2,0,False
u086,2025-06-07T12:55:00,2025-06-07T14:36:00,"['s001', 's023', 's027']","['Drama', 'Sci-Fi', 'Thriller']",101,1,1,False
u086,2025-05-28T12:50:00,2025-05-28T12:58:00,"['s026', 's038']","['Thriller', 'Comedy']",0,1,1,True
u086,2025-06-12T01:53:00,2025-06-12T02:32:00,"['s025', 's037', 's023', 's027', 's041']",['Horror'],38,0,0,True
u086,2025-06-07T13:37:00,2025-06-07T14:43:00,['s044'],"['Sci-Fi', 'Horror', 'Thriller']",60,1,1,True
u086,2025-05-28T07:55:00,2025-05-28T09:36:00,"['s013', 's018', 's026']","['Sci-Fi', 'Horror', 'Thriller']",100,0,1,False
u086,2025-05-27T03:24:00,2025-05-27T05:17:00,"['s041', 's003', 's002']",['Romance'],105,4,2,False
u086,2025-05-13T01:04:00,2025-05-13T01:09:00,"['s028', 's039', 's026', 's025', 's005']",['Drama'],-5,1,0,False
u086,2025-05-30T14:54:00,2025-05-30T16:03:00,['s006'],"['Sci-Fi', 'Thriller', 'Action']",66,2,0,False
u086,2025-05-14T03:50:00,2025-05-14T04:01:00,"['s034', 's004', 's040', 's042']","['Drama', 'Action']",10,1,1,False
u086,2025-05-16T07:54:00,2025-05-16T09:48:00,['s030'],"['Horror', 'Sci-Fi']",109,2,1,False
u087,2025-05-21T21:58:00,2025-05-21T23:54:00,"['s042', 's027', 's041', 's010']",['Comedy'],107,0,2,True
u087,2025-06-11T00:19:00,2025-06-11T00:59:00,['s032'],"['Romance', 'Thriller']",36,0,2,True
u087,2025-05-20T09:17:00,2025-05-20T09:29:00,"['s047', 's026']","['Comedy', 'Sci-Fi']",5,2,0,False
u087,2025-05-28T16:20:00,2025-05-28T16:27:00,['s048'],"['Comedy', 'Horror']",-1,2,0,False
u087,2025-05-30T11:56:00,2025-05-30T12:07:00,"['s045', 's039', 's005', 's017', 's002']","['Thriller', 'Comedy']",9,2,0,False
u087,2025-05-16T01:21:00,2025-05-16T01:50:00,"['s030', 's015']",['Sci-Fi'],26,4,1,False
u087,2025-05-27T07:11:00,2025-05-27T08:01:00,"['s023', 's026']",['Romance'],48,1,2,False
u087,2025-05-16T14:27:00,2025-05-16T15:31:00,"['s011', 's044']",['Drama'],64,2,3,False
u087,2025-05-13T00:30:00,2025-05-13T01:23:00,"['s049', 's028']",['Horror'],52,2,0,False
u087,2025-06-12T11:25:00,2025-06-12T12:10:00,"['s032', 's035', 's037', 's023']","['Drama', 'Sci-Fi']",43,2,1,True
u087,2025-05-16T09:11:00,2025-05-16T11:10:00,"['s019', 's020', 's017', 's038', 's004']","['Sci-Fi', 'Thriller', 'Action']",109,1,3,True
u087,2025-05-31T00:05:00,2025-05-31T00:47:00,['s007'],"['Action', 'Horror']",34,0,3,False
u087,2025-05-23T18:19:00,2025-05-23T19:21:00,"['s007', 's026', 's031']","['Drama', 'Sci-Fi', 'Romance']",59,2,1,False
u087,2025-06-04T17:45:00,2025-06-04T19:15:00,"['s012', 's005']",['Horror'],82,2,2,True
u087,2025-05-17T04:46:00,2025-05-17T06:43:00,"['s035', 's012', 's007', 's041', 's013']","['Thriller', 'Romance']",110,2,0,True
u087,2025-06-06T20:30:00,2025-06-06T21:18:00,"['s029', 's015', 's049', 's028', 's035']",['Drama'],41,1,0,False
u087,2025-05-21T01:34:00,2025-05-21T02:48:00,"['s027', 's002', 's022']",['Thriller'],64,1,2,False
u087,2025-05-14T01:01:00,2025-05-14T02:09:00,"['s047', 's041', 's028', 's026', 's044']",['Romance'],59,2,3,True
u087,2025-05-15T18:43:00,2025-05-15T19:39:00,"['s026', 's034']",['Horror'],49,0,1,False
u087,2025-05-29T14:46:00,2025-05-29T16:28:00,"['s035', 's010', 's006', 's043']",['Sci-Fi'],102,1,2,True
u087,2025-05-28T21:31:00,2025-05-28T22:17:00,"['s006', 's026']","['Horror', 'Comedy', 'Action']",36,2,3,True
u088,2025-06-06T12:48:00,2025-06-06T13:50:00,"['s026', 's037', 's010']","['Drama', 'Thriller', 'Sci-Fi']",61,1,1,True
u088,2025-06-07T23:16:00,2025-06-07T23:38:00,"['s026', 's030', 's049', 's039', 's003']","['Thriller', 'Horror', 'Action']",17,3,1,True
u088,2025-06-10T08:57:00,2025-06-10T10:19:00,"['s035', 's002', 's011']",['Drama'],74,1,2,False
u088,2025-05-14T13:02:00,2025-05-14T14:24:00,"['s028', 's047', 's039', 's046', 's045']","['Thriller', 'Action']",79,1,2,False
u088,2025-05-26T13:38:00,2025-05-26T15:35:00,"['s048', 's040', 's033']","['Comedy', 'Drama', 'Horror']",108,0,1,True
u088,2025-06-02T13:33:00,2025-06-02T14:58:00,"['s030', 's049', 's003', 's045', 's042']","['Drama', 'Action']",77,1,0,False
u088,2025-05-23T16:59:00,2025-05-23T18:58:00,"['s029', 's025', 's031', 's013']","['Horror', 'Comedy', 'Sci-Fi']",111,1,1,True
u088,2025-06-10T00:22:00,2025-06-10T01:24:00,"['s005', 's040', 's047', 's041']","['Romance', 'Horror', 'Thriller']",58,0,3,False
u088,2025-05-30T11:56:00,2025-05-30T13:10:00,"['s037', 's028', 's033', 's032', 's046']",['Horror'],72,2,2,False
u088,2025-05-27T13:39:00,2025-05-27T14:50:00,"['s032', 's048']",['Horror'],62,2,1,False
u088,2025-05-27T11:37:00,2025-05-27T13:09:00,['s026'],"['Sci-Fi', 'Comedy', 'Horror']",84,2,1,True
u088,2025-05-25T06:10:00,2025-05-25T08:08:00,"['s049', 's025', 's047']","['Action', 'Comedy', 'Romance']",118,2,1,False
u088,2025-05-14T09:27:00,2025-05-14T10:58:00,"['s018', 's035']",['Horror'],90,1,2,False
u088,2025-05-30T01:05:00,2025-05-30T01:44:00,"['s034', 's026']","['Thriller', 'Romance']",35,2,2,True
u088,2025-05-29T01:35:00,2025-05-29T03:25:00,"['s012', 's041', 's016']","['Sci-Fi', 'Comedy', 'Thriller']",101,1,0,False
u089,2025-05-30T19:29:00,2025-05-30T21:20:00,"['s035', 's037']",['Action'],108,2,2,True
u089,2025-05-24T20:47:00,2025-05-24T21:02:00,"['s012', 's035', 's049']","['Comedy', 'Romance']",5,0,3,True
u089,2025-05-28T15:01:00,2025-05-28T15:55:00,"['s011', 's026', 's038', 's015', 's045']",['Action'],52,0,0,False
u089,2025-05-29T20:11:00,2025-05-29T20:29:00,"['s007', 's036', 's046', 's026', 's024']","['Drama', 'Comedy']",15,2,4,True
u089,2025-05-24T23:06:00,2025-05-25T00:00:00,"['s002', 's040', 's021']","['Horror', 'Comedy']",46,1,3,True
u089,2025-05-24T21:51:00,2025-05-24T22:24:00,"['s020', 's041']","['Drama', 'Comedy', 'Thriller']",33,3,2,False
u089,2025-05-16T09:23:00,2025-05-16T11:14:00,"['s039', 's031', 's011', 's004']",['Thriller'],110,1,3,False
u089,2025-05-28T04:23:00,2025-05-28T05:42:00,"['s003', 's006', 's024']",['Romance'],76,4,2,True
u089,2025-05-27T19:15:00,2025-05-27T19:57:00,['s021'],"['Sci-Fi', 'Drama']",35,2,3,True
u089,2025-05-20T21:31:00,2025-05-20T22:22:00,"['s027', 's031']","['Horror', 'Thriller', 'Drama']",42,0,1,True
u089,2025-06-01T09:34:00,2025-06-01T10:36:00,['s002'],"['Action', 'Sci-Fi', 'Drama']",57,1,1,True
u089,2025-05-16T23:10:00,2025-05-16T23:19:00,"['s030', 's025']","['Thriller', 'Drama', 'Horror']",4,2,4,False
u089,2025-06-07T13:17:00,2025-06-07T13:29:00,"['s049', 's031']",['Action'],3,2,2,True
u090,2025-06-05T09:42:00,2025-06-05T10:54:00,"['s026', 's011', 's009']","['Thriller', 'Romance']",64,0,2,True
u090,2025-05-27T18:23:00,2025-05-27T20:18:00,"['s027', 's049', 's029', 's035', 's018']","['Horror', 'Sci-Fi']",106,2,3,True
u090,2025-05-28T09:03:00,2025-05-28T10:13:00,"['s035', 's041', 's022']","['Thriller', 'Romance', 'Action']",65,0,1,False
u090,2025-05-27T10:36:00,2025-05-27T12:21:00,"['s012', 's033', 's009']","['Thriller', 'Drama']",96,4,1,False
u090,2025-06-01T11:36:00,2025-06-01T12:23:00,"['s001', 's003']",['Sci-Fi'],47,0,2,False
u090,2025-05-29T22:52:00,2025-05-30T00:18:00,"['s042', 's015', 's005', 's016', 's009']","['Horror', 'Drama', 'Action']",83,0,1,False
u090,2025-05-16T03:37:00,2025-05-16T04:08:00,"['s022', 's031', 's003']","['Sci-Fi', 'Comedy', 'Romance']",31,2,1,False
u090,2025-05-21T06:57:00,2025-05-21T08:29:00,"['s020', 's019', 's034']","['Thriller', 'Romance', 'Comedy']",91,1,0,False
u090,2025-06-04T07:53:00,2025-06-04T08:16:00,"['s028', 's029']","['Horror', 'Romance', 'Action']",16,0,0,False
u090,2025-05-19T19:31:00,2025-05-19T21:11:00,"['s024', 's033']","['Comedy', 'Sci-Fi', 'Action']",100,0,2,True
